"chrom"	"start"	"stop"	"id"	"score"	"strand"	"thickStart"	"thickStop"	"rgb"	"exons"	"exonSizes"	"exonStarts"	"Counts"	"Events"	"r.ENST00000404276.6"
"chr22"	28687743	28741838	"FLAIR.tx.194"	60	"-"	28687743	28741838	"217,95,2"	12	"243,86,116,164,100,54,109,91,38,125,325,70,"	"0,6288,7383,7966,12094,22262,24165,31651,37142,37499,46659,54025,"	26	""	""
"chr22"	28687743	28741838	"FLAIR.tx.195"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,100,54,109,91,148,125,129,325,57,"	"0,1391,6288,7383,7966,12094,22262,24165,31651,37233,37499,42676,46659,54038,"	25	""	""
"chr22"	28687743	28741838	"FLAIR.tx.196"	60	"-"	28687743	28741838	"217,95,2"	15	"243,86,116,164,87,100,62,54,109,91,148,125,129,325,70,"	"0,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,42676,46659,54025,"	25	""	""
"chr22"	28687743	28729538	"FLAIR.tx.197"	60	"-"	28687743	28729538	"217,95,2"	13	"243,81,86,83,164,87,100,62,54,109,148,125,257,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37233,37499,41538,"	24	""	""
"chr22"	28687743	28741838	"FLAIR.tx.198"	60	"-"	28687743	28741838	"217,95,2"	13	"243,86,116,164,87,100,62,54,109,91,148,125,70,"	"0,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,54025,"	24	""	""
"chr22"	28687743	28741838	"FLAIR.tx.199"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,116,164,87,100,54,109,125,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37499,54038,"	24	""	""
"chr22"	28687743	28738202	"FLAIR.tx.200"	60	"-"	28687743	28738202	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,91,38,125,325,318,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37142,37499,46659,50141,"	23	"delta 4, intron4 inclusion(38bp)"	"503_650del, 650_651ins650+53_650+91"
"chr22"	28687743	28741838	"FLAIR.tx.201"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,83,164,87,100,62,109,91,148,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,24165,31651,37233,37499,46659,54025,"	22	""	""
"chr22"	28687743	28741838	"FLAIR.tx.202"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,62,54,109,125,325,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37499,46659,54038,"	21	"delta 4,5"	"503_741del"
"chr22"	28687743	28741838	"FLAIR.tx.203"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,164,87,100,54,109,91,148,125,325,70,"	"0,1391,6288,7966,9157,12094,22262,24165,31651,37233,37499,46659,54025,"	20	""	""
"chr22"	28687743	28741838	"FLAIR.tx.204"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,62,54,109,91,38,125,325,779,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37142,37499,46659,49516,54025,"	20	""	""
"chr22"	28687743	28741838	"FLAIR.tx.205"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,164,87,100,62,54,109,91,148,125,325,70,"	"0,1391,7966,9157,12094,15761,22262,24165,31651,37233,37499,46659,54025,"	20	""	""
"chr22"	28687743	28741838	"FLAIR.tx.206"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,83,164,87,100,62,54,109,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37499,46659,54025,"	19	""	""
"chr22"	28687743	28741838	"FLAIR.tx.207"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,62,54,109,91,148,125,325,57,"	"0,1391,6288,7383,7966,9157,15761,22262,24165,31651,37233,37499,46659,54038,"	19	"delta 9"	"967_1066del "
"chr22"	28687743	28741838	"FLAIR.tx.208"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,164,87,100,62,54,109,148,125,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37233,37499,42676,46659,54025,"	18	""	""
"chr22"	28687743	28741838	"FLAIR.tx.209"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,62,54,109,91,359,125,325,116,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,36821,37499,46659,50338,54025,"	18	""	""
"chr22"	28687743	28741838	"FLAIR.tx.210"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,83,164,100,62,54,109,91,148,125,325,70,"	"0,1391,6288,7383,7966,12094,15761,22262,24165,31651,37233,37499,46659,54025,"	18	"delta 10, 12p (33bp)"	"1067_1153del, 1318_1351del"
"chr22"	28687743	28741838	"FLAIR.tx.211"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,116,164,87,100,62,54,109,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,54038,"	18	""	""
"chr22"	28687743	28741838	"FLAIR.tx.212"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,116,164,87,100,62,54,109,91,148,125,93,325,116,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,42712,46659,50338,54025,"	18	""	""
"chr22"	28687743	28741838	"FLAIR.tx.213"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,62,54,109,91,148,125,70,"	"0,1391,6288,7383,7966,9157,15761,22262,24165,31651,37233,37499,54025,"	17	""	""
"chr22"	28687743	28741838	"FLAIR.tx.214"	60	"-"	28687743	28741838	"217,95,2"	9	"243,81,116,164,100,62,54,109,70,"	"0,1391,7383,7966,12094,15761,22262,24165,54025,"	16	""	""
"chr22"	28687743	28741838	"FLAIR.tx.215"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,54,109,91,114,38,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,33774,37142,37499,46659,54025,"	16	""	""
"chr22"	28687743	28741838	"FLAIR.tx.216"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,116,164,100,54,109,91,148,125,325,57,"	"0,1391,7383,7966,12094,22262,24165,31651,37233,37499,46659,54038,"	16	""	""
"chr22"	28687743	28741838	"FLAIR.tx.217"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,116,164,87,100,62,54,109,91,359,125,95,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,36821,37499,41538,42676,46659,54025,"	16	""	""
"chr22"	28687743	28741838	"FLAIR.tx.218"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,54,109,91,148,125,93,325,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,42712,46659,54038,"	16	""	""
"chr22"	28687743	28741838	"FLAIR.tx.219"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,54,109,148,125,117,143,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37233,37499,38501,40236,42676,46659,54025,"	16	""	""
"chr22"	28687743	28741838	"FLAIR.tx.220"	60	"-"	28687743	28741838	"217,95,2"	9	"243,81,86,116,164,87,100,325,70,"	"0,1391,6288,7383,7966,9157,12094,46659,54025,"	16	""	""
"chr22"	28687743	28741838	"FLAIR.tx.221"	60	"-"	28687743	28741838	"217,95,2"	12	"243,116,164,87,100,62,54,109,148,125,325,70,"	"0,7383,7966,9157,12094,15761,22262,24165,37233,37499,46659,54025,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.222"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,83,164,87,100,62,54,109,91,148,125,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,54038,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.223"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,91,148,125,154,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,50141,54025,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.224"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,62,91,148,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,31651,37233,37499,46659,54025,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.225"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,54,109,91,148,125,95,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,41538,46659,54025,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.226"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,91,148,125,129,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,42676,54038,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.227"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,100,62,54,109,91,148,125,325,57,"	"0,1391,12094,15761,22262,24165,31651,37233,37499,46659,54038,"	15	"delta 10-13"	"1067_1519del"
"chr22"	28687743	28741838	"FLAIR.tx.228"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,62,109,91,148,125,325,57,"	"0,1391,6288,7383,7966,9157,12094,15761,24165,31651,37233,37499,46659,54038,"	15	"delta 7"	"851_904del"
"chr22"	28687743	28741838	"FLAIR.tx.229"	60	"-"	28687743	28741838	"217,95,2"	12	"243,116,164,100,62,54,109,91,148,125,325,70,"	"0,7383,7966,12094,15761,22262,24165,31651,37233,37499,46659,54025,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.230"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,62,54,109,91,148,125,325,116,70,"	"0,1391,6288,7383,7966,9157,15761,22262,24165,31651,37233,37499,46659,50338,54025,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.231"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,83,164,87,100,109,91,148,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,24165,31651,37233,37499,46659,54025,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.232"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,100,54,109,91,148,125,325,70,"	"0,1391,6288,7383,12094,22262,24165,31651,37233,37499,46659,54025,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.233"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,62,54,109,91,391,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,46659,54025,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.234"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,148,125,117,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37233,37499,38501,46659,54025,"	15	""	""
"chr22"	28687743	28741838	"FLAIR.tx.235"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,38,125,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37142,37499,42676,46659,54025,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.236"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,100,62,54,109,91,148,125,325,116,70,"	"0,1391,6288,7383,7966,12094,15761,22262,24165,31651,37233,37499,46659,50338,54025,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.237"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,116,164,87,100,62,54,109,91,148,125,325,57,"	"0,1391,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,46659,54038,"	14	"delta 13"	"1519_1434del"
"chr22"	28687743	28741838	"FLAIR.tx.238"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,62,54,109,91,38,125,325,938,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37142,37499,46659,49516,54025,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.239"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,83,164,87,100,54,109,91,148,125,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,54025,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.240"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,83,164,87,100,62,54,109,91,148,125,325,154,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,46659,50141,54025,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.241"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,83,164,87,100,62,54,109,91,114,148,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,33774,37233,37499,46659,54025,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.242"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,54,109,91,148,125,117,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,38501,46659,54025,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.243"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,148,125,129,325,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37233,37499,42676,46659,54038,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.244"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,83,164,87,100,54,109,148,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37233,37499,46659,54025,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.245"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,54,109,91,38,125,325,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37142,37499,46659,54038,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.246"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,164,100,62,54,109,91,148,125,70,"	"0,1391,6288,7966,12094,15761,22262,24165,31651,37233,37499,54025,"	14	""	""
"chr22"	28687743	28741838	"FLAIR.tx.247"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,116,164,109,91,148,125,325,70,"	"0,1391,6288,7383,7966,24165,31651,37233,37499,46659,54025,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.248"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,164,87,100,62,54,109,91,148,125,129,325,70,"	"0,1391,7966,9157,12094,15761,22262,24165,31651,37233,37499,42676,46659,54025,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.249"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,116,164,87,100,62,54,109,91,148,125,117,93,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,38501,42712,46659,54025,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.250"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,83,87,100,62,54,109,91,148,125,325,57,"	"0,1391,6288,7383,9157,12094,15761,22262,24165,31651,37233,37499,46659,54038,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.251"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,116,164,87,100,62,54,109,91,359,125,325,70,"	"0,1391,7383,7966,9157,12094,15761,22262,24165,31651,36821,37499,46659,54025,"	13	""	""
"chr22"	28687743	28734727	"FLAIR.tx.252"	60	"-"	28687743	28734727	"217,95,2"	12	"243,81,86,100,62,54,109,91,148,125,129,325,"	"0,1391,6288,12094,15761,22262,24165,31651,37233,37499,42676,46659,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.253"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,87,100,62,54,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,37499,46659,54025,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.254"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,116,164,87,100,62,54,109,91,148,125,129,325,154,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,42676,46659,50141,54025,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.255"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,54,109,91,148,125,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,54038,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.256"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,54,109,91,148,125,325,154,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,46659,50141,54038,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.257"	60	"-"	28687743	28741838	"217,95,2"	10	"243,100,62,54,109,91,148,125,325,70,"	"0,12094,15761,22262,24165,31651,37233,37499,46659,54025,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.258"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,116,164,87,100,148,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,37233,37499,46659,54025,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.259"	60	"-"	28687743	28741838	"217,95,2"	14	"243,116,164,87,100,62,54,109,91,148,125,129,325,70,"	"0,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,42676,46659,54025,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.260"	60	"-"	28687743	28741838	"217,95,2"	12	"243,164,87,100,62,54,109,91,148,125,325,70,"	"0,7966,9157,12094,15761,22262,24165,31651,37233,37499,46659,54025,"	13	""	""
"chr22"	28687743	28741838	"FLAIR.tx.261"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,164,100,62,54,109,91,148,125,325,57,"	"0,1391,6288,7966,12094,15761,22262,24165,31651,37233,37499,46659,54038,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.262"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,116,164,87,100,54,109,91,148,125,93,325,70,"	"0,1391,7383,7966,9157,12094,22262,24165,31651,37233,37499,42712,46659,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.263"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,116,164,87,100,62,54,109,125,70,"	"0,1391,7383,7966,9157,12094,15761,22262,24165,37499,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.264"	60	"-"	28687743	28741838	"217,95,2"	8	"243,54,109,91,148,125,325,70,"	"0,22262,24165,31651,37233,37499,46659,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.265"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,116,164,87,100,62,54,109,91,148,125,129,325,116,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,42676,46659,50338,54038,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.266"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,100,62,109,91,148,125,325,70,"	"0,1391,6288,7383,7966,12094,15761,24165,31651,37233,37499,46659,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.267"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,100,62,54,109,91,148,125,325,64,123,70,"	"0,1391,6288,7383,7966,12094,15761,22262,24165,31651,37233,37499,46659,49516,50172,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.268"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,54,109,125,95,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37499,41538,42676,46659,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.269"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,116,164,87,100,62,54,109,148,125,117,95,129,325,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37233,37499,38501,41538,42676,46659,54038,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.270"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,83,100,62,54,109,91,148,125,325,70,"	"0,1391,6288,7383,12094,15761,22262,24165,31651,37233,37499,46659,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.271"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,164,87,100,54,109,91,148,125,325,154,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,46659,50141,54025,"	12	""	""
"chr22"	28687743	28734521	"FLAIR.tx.272"	60	"-"	28687743	28734521	"217,95,2"	14	"243,81,116,164,87,100,62,54,109,91,148,125,93,119,"	"0,1391,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,42712,46659,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.273"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,83,164,100,62,54,109,91,38,125,70,"	"0,1391,6288,7383,7966,12094,15761,22262,24165,31651,37142,37499,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.274"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,87,100,62,54,109,91,148,125,129,325,57,"	"0,1391,6288,7383,9157,12094,15761,22262,24165,31651,37233,37499,42676,46659,54038,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.275"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,62,54,109,125,93,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37499,42712,46659,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.276"	60	"-"	28687743	28741838	"217,95,2"	13	"243,116,164,87,100,62,54,109,91,148,125,325,57,"	"0,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,46659,54038,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.277"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,54,109,91,148,125,95,129,325,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,41538,42676,46659,54038,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.278"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,91,38,93,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37142,42712,46659,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.279"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,83,164,100,54,109,91,148,125,129,325,57,"	"0,1391,6288,7383,7966,12094,22262,24165,31651,37233,37499,42676,46659,54038,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.280"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,62,54,109,239,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37142,37499,46659,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.281"	60	"-"	28687743	28741838	"217,95,2"	10	"243,81,86,116,164,87,100,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,37499,46659,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.282"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,54,109,148,125,93,325,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37233,37499,42712,46659,54038,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.283"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,62,109,91,148,125,70,"	"0,1391,6288,7383,7966,9157,12094,15761,24165,31651,37233,37499,54025,"	12	""	""
"chr22"	28687743	28741838	"FLAIR.tx.284"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,87,100,54,109,91,148,125,325,70,"	"0,1391,6288,9157,12094,22262,24165,31651,37233,37499,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.285"	60	"-"	28687743	28741838	"217,95,2"	8	"243,81,86,91,148,125,325,70,"	"0,1391,6288,31651,37233,37499,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.286"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,83,164,87,62,54,109,91,391,325,70,"	"0,1391,6288,7383,7966,9157,15761,22262,24165,31651,37233,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.287"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,164,87,100,62,54,109,91,38,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37142,37499,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.288"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,100,62,54,109,91,148,125,129,325,70,"	"0,1391,12094,15761,22262,24165,31651,37233,37499,42676,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.289"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,116,164,87,100,62,54,109,91,148,125,93,325,779,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,42712,46659,49516,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.290"	60	"-"	28687743	28741838	"217,95,2"	10	"243,81,86,116,164,91,148,125,325,70,"	"0,1391,6288,7383,7966,31651,37233,37499,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.291"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,91,148,325,154,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,46659,50141,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.292"	60	"-"	28687743	28741838	"217,95,2"	12	"243,116,164,87,100,54,109,91,148,125,325,70,"	"0,7383,7966,9157,12094,22262,24165,31651,37233,37499,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.293"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,62,54,109,125,325,116,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37499,46659,50338,54038,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.294"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,83,164,87,100,54,109,125,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37499,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.295"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,116,164,87,100,62,54,109,91,38,125,129,325,70,"	"0,1391,7383,7966,9157,12094,15761,22262,24165,31651,37142,37499,42676,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.296"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,116,164,87,100,62,54,109,91,148,125,57,"	"0,1391,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,54038,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.297"	60	"-"	28687743	28741838	"217,95,2"	10	"243,81,100,54,109,91,148,125,325,70,"	"0,1391,12094,22262,24165,31651,37233,37499,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.298"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,83,100,62,54,109,148,125,325,70,"	"0,1391,6288,7383,12094,15761,22262,24165,37233,37499,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.299"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,91,391,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,42676,46659,54025,"	11	""	""
